Unnamed: 0,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,BMI_tags,Label,Dietary restriction,Allergies,Meal Plan
12397,26,68.11940407677133,1.6323065882503944,M,25.56627011080852,1638.589,1.7,2785.6013,9,31,Diabetic,Peanuts,"{'Monday': {'breakfast': 'Avocado with Chia Seeds', 'lunch': 'Spinach Salad with Olive Oil and Lemon', 'dinner': 'Cauliflower Rice Stir-fry with Tofu'}, 'Tuesday': {'breakfast': 'Chia Seed Pudding (coconut milk)', 'lunch': 'Zucchini Noodles with Avocado Pesto', 'dinner': 'Grilled Brussels Sprouts with Mushrooms'}, 'Wednesday': {'breakfast': 'Almond Butter with Celery', 'lunch': 'Grilled Tofu Salad with Avocado', 'dinner': 'Eggplant and Zucchini Bake with Olive Oil'}, 'Thursday': {'breakfast': 'Coconut Yogurt with Berries and Chia Seeds', 'lunch': 'Keto Salad with Avocado', 'dinner': 'Stuffed Bell Peppers with Cauliflower Rice'}, 'Friday': {'breakfast': 'Coconut Milk Smoothie with Protein Powder', 'lunch': 'Grilled Cauliflower Steaks', 'dinner': 'Vegan Cauliflower and Coconut Curry'}, 'Saturday': {'breakfast': 'Spinach and Avocado Smoothie', 'lunch': 'Zucchini Noodles with Vegan Alfredo Sauce', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Sunday': {'breakfast': 'Almond Yogurt with Chia Seeds and Berries', 'lunch': 'Avocado and Tomato Salad', 'dinner': 'Tofu Stir-fry with Broccoli and Mushrooms'}}"
20121,42,89.13473969706718,1.6314718265789174,M,33.487894559907936,1817.282,1.3,2362.4666,9,29,Diabetic,Dairy,"{'Monday': {'breakfast': 'Chia Seed Pudding (almond milk, no sweetener)', 'lunch': 'Spinach Salad with Avocado and Feta (dairy-free feta)', 'dinner': 'Cauliflower Rice Stir-fry with Tofu'}, 'Tuesday': {'breakfast': 'Coconut Yogurt with Almond Butter and Berries', 'lunch': 'Zucchini Noodles with Vegan Parmesan', 'dinner': 'Grilled Portobello Mushrooms with Vegan Cheese'}, 'Wednesday': {'breakfast': 'Scrambled Tofu with Spinach', 'lunch': 'Grilled Tofu Salad with Avocado and Dairy-Free Feta', 'dinner': 'Eggplant Parmesan with Almond Flour Crust'}, 'Thursday': {'breakfast': 'Coconut Yogurt with Almond Butter and Chia Seeds', 'lunch': 'Keto Salad with Dairy-Free Cheese', 'dinner': 'Cauliflower Rice with Vegan Cheese and Vegetables'}, 'Friday': {'breakfast': 'Coconut Milk Smoothie with Protein Powder', 'lunch': 'Grilled Cauliflower with Vegan Parmesan', 'dinner': 'Vegan Cauliflower and Coconut Curry'}, 'Saturday': {'breakfast': 'Spinach and Avocado Smoothie', 'lunch': 'Zucchini Noodles with Pesto and Nutritional Yeast', 'dinner': 'Grilled Tempeh with Salad'}, 'Sunday': {'breakfast': 'Almond Yogurt with Chia Seeds', 'lunch': 'Avocado and Tomato Salad', 'dinner': 'Eggplant Parmesan with Spinach Salad'}}"
21203,45,90.3453558822886,1.6331308291693438,M,33.8737968444454,1814.297,1.2,2177.1564,9,28,,Eggs,"{'Monday': {'breakfast': 'Oatmeal with Fresh Berries and Almond Butter', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Balsamic Vinaigrette', 'dinner': 'Grilled Salmon with Roasted Vegetables and Quinoa'}, 'Tuesday': {'breakfast': 'Fruit Smoothie with Banana, Strawberries, and Almond Milk', 'lunch': 'Turkey and Avocado Wrap with Whole Grain Tortilla', 'dinner': 'Grilled Chicken with Sweet Potato and Broccoli'}, 'Wednesday': {'breakfast': 'Chia Pudding with Almond Milk, Berries, and Almond Butter', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Greek Yogurt with Granola and Mixed Berries', 'lunch': 'Tuna Salad with Mixed Greens and Lemon Vinaigrette', 'dinner': 'Baked Chicken with Brown Rice and Steamed Asparagus'}, 'Friday': {'breakfast': 'Avocado Toast with Tomato', 'lunch': 'Lentil Soup with Whole Grain Crackers', 'dinner': 'Grilled Pork Chops with Mashed Potatoes and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Smoothie Bowl with Spinach, Banana, and Almond Milk', 'lunch': 'Vegetable Stir-fry with Tofu and Rice Noodles', 'dinner': 'Grilled Steak with Sweet Potato and Roasted Brussels Sprouts'}, 'Sunday': {'breakfast': 'Whole Wheat Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Grilled Chicken Caesar Salad (no eggs in dressing)', 'dinner': 'Pasta with Marinara Sauce and Grilled Vegetables'}}"
10336,24,63.26900698393031,1.6313804226402289,M,23.77281034653934,1585.276,1.5,2377.914,8,19,Gluten-free,Gluten,"{'Monday': {'breakfast': 'Scrambled Eggs with Spinach and Gluten-Free Toast', 'lunch': 'Quinoa Salad with Roasted Vegetables and Lemon Dressing', 'dinner': 'Grilled Chicken with Sweet Potato and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Greek Yogurt with Gluten-Free Granola and Berries', 'lunch': 'Grilled Salmon Salad with Avocado and Mixed Greens', 'dinner': 'Gluten-Free Pasta with Marinara Sauce and Grilled Chicken'}, 'Wednesday': {'breakfast': 'Chia Seed Pudding with Almond Milk and Honey', 'lunch': 'Quinoa and Roasted Vegetable Bowl with Hummus', 'dinner': 'Baked Cod with Brown Rice and Steamed Vegetables'}, 'Thursday': {'breakfast': 'Smoothie with Banana, Almond Milk, and Spinach', 'lunch': 'Tuna Salad with Cucumber, Tomatoes, and Olive Oil', 'dinner': 'Gluten-Free Pizza with Veggies and Mozzarella'}, 'Friday': {'breakfast': 'Oatmeal with Almond Butter and Berries (Gluten-Free Oats)', 'lunch': 'Chicken Lettuce Wraps with Veggies and Peanut Sauce', 'dinner': 'Grilled Shrimp with Quinoa and Steamed Asparagus'}, 'Saturday': {'breakfast': 'Gluten-Free Waffles with Maple Syrup and Fruit', 'lunch': 'Vegetable and Hummus Wrap (Gluten-Free Tortilla)', 'dinner': 'Grilled Pork Chop with Sweet Potato and Brussels Sprouts'}, 'Sunday': {'breakfast': 'Egg Muffins with Spinach and Bacon (Gluten-Free)', 'lunch': 'Eggplant Parmesan (Gluten-Free)', 'dinner': 'Grilled Lamb with Cauliflower Rice'}}"
10917,24,62.37035437599326,1.6325083494259578,M,23.40277673095008,1573.528,1.3,2045.5864,8,17,,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
12526,27,68.18068415508324,1.6309317492027768,M,25.63243002535801,1631.941,1.2,1958.3292,9,26,,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
11922,23,63.430852004199465,1.6320129507589072,M,23.81515121263069,1594.609,1.5,2391.9135,8,19,Vegan,Dairy,"{'Monday': {'breakfast': 'Chia Seed Pudding', 'lunch': 'Vegan Wrap', 'dinner': 'Stir-fried Vegetables'}, 'Tuesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Vegan Buddha Bowl', 'dinner': 'Chickpea Stew'}, 'Wednesday': {'breakfast': 'Tofu Scramble', 'lunch': 'Lentil Salad', 'dinner': 'Vegetable Stir-fry'}, 'Thursday': {'breakfast': 'Oatmeal with Almond Butter', 'lunch': 'Vegan Taco Bowl', 'dinner': 'Stuffed Peppers'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Quinoa Salad', 'dinner': 'Vegan Stir-fried Noodles'}, 'Saturday': {'breakfast': 'Smoothie Bowl', 'lunch': 'Grain Bowl with Veggies', 'dinner': 'Roasted Cauliflower'}, 'Sunday': {'breakfast': 'Vegan Pancakes', 'lunch': 'Vegan Pizza', 'dinner': 'Roasted Veggies'}}"
18904,38,85.71462209911803,1.6314376276947344,F,32.20430753801324,1576.605,1.5,2364.9075000000003,9,29,,Gluten,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Peanut Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (gluten-free oats)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
22898,58,98.01850540071288,1.6322817959116886,M,36.78898464486724,1830.594,1.3,2379.7722000000003,9,29,Low-sodium,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
8406,21,57.178176017964944,1.6325778571095937,M,21.452726384514538,1522.83,1.7,2588.811,8,20,,Shellfish,"{'Monday': {'breakfast': 'Oatmeal with Fresh Berries and Almond Butter', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Balsamic Vinaigrette', 'dinner': 'Salmon with Roasted Vegetables and Quinoa'}, 'Tuesday': {'breakfast': 'Fruit Smoothie with Banana, Strawberries, and Almond Milk', 'lunch': 'Turkey and Avocado Wrap with Whole Grain Tortilla', 'dinner': 'Grilled Chicken with Sweet Potato and Broccoli'}, 'Wednesday': {'breakfast': 'Chia Pudding with Almond Milk, Berries, and Almond Butter', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Greek Yogurt with Granola and Mixed Berries', 'lunch': 'Tuna Salad with Mixed Greens and Lemon Vinaigrette', 'dinner': 'Baked Chicken with Brown Rice and Steamed Asparagus'}, 'Friday': {'breakfast': 'Avocado Toast with Tomato', 'lunch': 'Lentil Soup with Whole Grain Crackers', 'dinner': 'Grilled Pork Chops with Mashed Potatoes and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Tofu with Spinach and Mushrooms', 'lunch': 'Vegetable Stir-fry with Tofu and Rice Noodles', 'dinner': 'Grilled Steak with Sweet Potato and Roasted Brussels Sprouts'}, 'Sunday': {'breakfast': 'Whole Wheat Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Grilled Chicken Caesar Salad (no shellfish)', 'dinner': 'Pasta with Marinara Sauce and Grilled Vegetables'}}"
20951,44,93.589542453474,1.6315647063714147,F,35.1575594408296,1624.026,1.3,2111.2338,9,27,Gluten-free,Peanuts,"{'Monday': {'breakfast': 'Scrambled Eggs with Spinach and Gluten-Free Toast', 'lunch': 'Quinoa Salad with Roasted Vegetables and Lemon Dressing', 'dinner': 'Grilled Chicken with Sweet Potato and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Greek Yogurt with Gluten-Free Granola and Berries', 'lunch': 'Grilled Salmon Salad with Avocado and Mixed Greens', 'dinner': 'Gluten-Free Pasta with Marinara Sauce and Grilled Chicken'}, 'Wednesday': {'breakfast': 'Chia Seed Pudding with Almond Milk and Honey', 'lunch': 'Quinoa and Roasted Vegetable Bowl with Hummus', 'dinner': 'Baked Cod with Brown Rice and Steamed Vegetables'}, 'Thursday': {'breakfast': 'Smoothie with Banana, Almond Milk, and Spinach', 'lunch': 'Tuna Salad with Cucumber, Tomatoes, and Olive Oil', 'dinner': 'Gluten-Free Pizza with Veggies and Mozzarella'}, 'Friday': {'breakfast': 'Oatmeal with Almond Butter and Berries (Gluten-Free Oats)', 'lunch': 'Chicken Lettuce Wraps with Veggies and Peanut Sauce', 'dinner': 'Grilled Shrimp with Quinoa and Steamed Asparagus'}, 'Saturday': {'breakfast': 'Gluten-Free Waffles with Maple Syrup and Fruit', 'lunch': 'Vegetable and Hummus Wrap (Gluten-Free Tortilla)', 'dinner': 'Grilled Pork Chop with Sweet Potato and Brussels Sprouts'}, 'Sunday': {'breakfast': 'Egg Muffins with Spinach and Bacon (Gluten-Free)', 'lunch': 'Eggplant Parmesan (Gluten-Free)', 'dinner': 'Grilled Lamb with Cauliflower Rice'}}"
12791,28,66.51714870550329,1.6327079367748472,M,24.95264666034203,1603.239,1.5,2404.8585000000003,8,19,Gluten-free,Gluten,"{'Monday': {'breakfast': 'Scrambled Eggs with Spinach and Gluten-Free Toast', 'lunch': 'Quinoa Salad with Roasted Vegetables and Lemon Dressing', 'dinner': 'Grilled Chicken with Sweet Potato and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Greek Yogurt with Gluten-Free Granola and Berries', 'lunch': 'Grilled Salmon Salad with Avocado and Mixed Greens', 'dinner': 'Gluten-Free Pasta with Marinara Sauce and Grilled Chicken'}, 'Wednesday': {'breakfast': 'Chia Seed Pudding with Almond Milk and Honey', 'lunch': 'Quinoa and Roasted Vegetable Bowl with Hummus', 'dinner': 'Baked Cod with Brown Rice and Steamed Vegetables'}, 'Thursday': {'breakfast': 'Smoothie with Banana, Almond Milk, and Spinach', 'lunch': 'Tuna Salad with Cucumber, Tomatoes, and Olive Oil', 'dinner': 'Gluten-Free Pizza with Veggies and Mozzarella'}, 'Friday': {'breakfast': 'Oatmeal with Almond Butter and Berries (Gluten-Free Oats)', 'lunch': 'Chicken Lettuce Wraps with Veggies and Peanut Sauce', 'dinner': 'Grilled Shrimp with Quinoa and Steamed Asparagus'}, 'Saturday': {'breakfast': 'Gluten-Free Waffles with Maple Syrup and Fruit', 'lunch': 'Vegetable and Hummus Wrap (Gluten-Free Tortilla)', 'dinner': 'Grilled Pork Chop with Sweet Potato and Brussels Sprouts'}, 'Sunday': {'breakfast': 'Egg Muffins with Spinach and Bacon (Gluten-Free)', 'lunch': 'Eggplant Parmesan (Gluten-Free)', 'dinner': 'Grilled Lamb with Cauliflower Rice'}}"
20235,42,92.13222527271844,1.6310427688558922,F,34.63226233033017,1619.347,1.7,2752.8899,9,31,Keto,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
15017,32,74.19549199988293,1.6315656900883118,M,27.87201653443178,1680.661,1.3,2184.8593,9,28,Gluten-free,Peanuts,"{'Monday': {'breakfast': 'Scrambled Eggs with Spinach and Gluten-Free Toast', 'lunch': 'Quinoa Salad with Roasted Vegetables and Lemon Dressing', 'dinner': 'Grilled Chicken with Sweet Potato and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Greek Yogurt with Gluten-Free Granola and Berries', 'lunch': 'Grilled Salmon Salad with Avocado and Mixed Greens', 'dinner': 'Gluten-Free Pasta with Marinara Sauce and Grilled Chicken'}, 'Wednesday': {'breakfast': 'Chia Seed Pudding with Almond Milk and Honey', 'lunch': 'Quinoa and Roasted Vegetable Bowl with Hummus', 'dinner': 'Baked Cod with Brown Rice and Steamed Vegetables'}, 'Thursday': {'breakfast': 'Smoothie with Banana, Almond Milk, and Spinach', 'lunch': 'Tuna Salad with Cucumber, Tomatoes, and Olive Oil', 'dinner': 'Gluten-Free Pizza with Veggies and Mozzarella'}, 'Friday': {'breakfast': 'Oatmeal with Almond Butter and Berries (Gluten-Free Oats)', 'lunch': 'Chicken Lettuce Wraps with Veggies and Peanut Sauce', 'dinner': 'Grilled Shrimp with Quinoa and Steamed Asparagus'}, 'Saturday': {'breakfast': 'Gluten-Free Waffles with Maple Syrup and Fruit', 'lunch': 'Vegetable and Hummus Wrap (Gluten-Free Tortilla)', 'dinner': 'Grilled Pork Chop with Sweet Potato and Brussels Sprouts'}, 'Sunday': {'breakfast': 'Egg Muffins with Spinach and Bacon (Gluten-Free)', 'lunch': 'Eggplant Parmesan (Gluten-Free)', 'dinner': 'Grilled Lamb with Cauliflower Rice'}}"
14304,32,73.28962417610526,1.631995112017755,F,27.51723465572972,1485.62,1.9,2822.678,9,31,,Gluten,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Peanut Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (gluten-free oats)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
19653,40,87.09188182168127,1.6309106080260594,F,32.74291641887797,1580.337,1.5,2370.5055,9,29,Keto,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
11356,24,61.32643922518856,1.6326923987623332,M,23.005888333340387,1559.318,1.3,2027.1134,8,17,Gluten-free,,"{'Monday': {'breakfast': 'Scrambled Eggs with Spinach and Gluten-Free Toast', 'lunch': 'Quinoa Salad with Roasted Vegetables and Lemon Dressing', 'dinner': 'Grilled Chicken with Sweet Potato and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Greek Yogurt with Gluten-Free Granola and Berries', 'lunch': 'Grilled Salmon Salad with Avocado and Mixed Greens', 'dinner': 'Gluten-Free Pasta with Marinara Sauce and Grilled Chicken'}, 'Wednesday': {'breakfast': 'Chia Seed Pudding with Almond Milk and Honey', 'lunch': 'Quinoa and Roasted Vegetable Bowl with Hummus', 'dinner': 'Baked Cod with Brown Rice and Steamed Vegetables'}, 'Thursday': {'breakfast': 'Smoothie with Banana, Almond Milk, and Spinach', 'lunch': 'Tuna Salad with Cucumber, Tomatoes, and Olive Oil', 'dinner': 'Gluten-Free Pizza with Veggies and Mozzarella'}, 'Friday': {'breakfast': 'Oatmeal with Almond Butter and Berries (Gluten-Free Oats)', 'lunch': 'Chicken Lettuce Wraps with Veggies and Peanut Sauce', 'dinner': 'Grilled Shrimp with Quinoa and Steamed Asparagus'}, 'Saturday': {'breakfast': 'Gluten-Free Waffles with Maple Syrup and Fruit', 'lunch': 'Vegetable and Hummus Wrap (Gluten-Free Tortilla)', 'dinner': 'Grilled Pork Chop with Sweet Potato and Brussels Sprouts'}, 'Sunday': {'breakfast': 'Egg Muffins with Spinach and Bacon (Gluten-Free)', 'lunch': 'Eggplant Parmesan (Gluten-Free)', 'dinner': 'Grilled Lamb with Cauliflower Rice'}}"
